Student_ID,Course_Code,Course_Title,Credits,Academic_Year,Semester,Enrollment_Date
RPM20220187,CS301,Machine Learning,5.0,2024/2025,S2,2025-11-05
RPM20220187,CS101,Introduction to Programming,4.0,2024/2025,S1,2025-02-24
RPM20220187,MTH101,Calculus I,4.0,2024/2025,Semester 2,2025-11-14
RPM20220187,PHY101,Physics for Engineers,4.0,2024/2025,SEM2,2025-12-15
RPM20230188,CS201,Database Systems,4.0,2023/2024,Semester 2,2025-10-27
RPM20230188,PHY101,Physics for Engineers,4.0,2025/2026,Semester 2,2025-04-08
RPM20230188,CS101,Introduction to Programming,4.0,2025/2026,S1,2025-02-13
RPM20230188,MTH102,Linear Algebra,4.0,2024/2025,SEM2,2025-02-19
RPM20230188,CS301,Machine Learning,5.0,2025/2026,Semester 2,2025-10-25
RPM20230188,CS302,Cloud Computing,4.0,2025/2026,SEM2,2025-10-05
RPM20230188,MTH101,Calculus I,4.0,2025/2026,S2,2025-03-25
RPM20230189,CS302,Cloud Computing,4.0,2025/2026,Semester 2,2025-12-19
RPM20230189,MTH102,Linear Algebra,4.0,2024/2025,S2,2025-10-17
RPM20230189,CS201,Database Systems,4.0,2024/2025,S1,2025-12-13
RPM20230189,ENG101,Technical Writing,3.0,2024/2025,SEM1,2025-11-11
RPM20230189,MTH101,Calculus I,4.0,2024/2025,SEM1,2025-04-11
RPM20230189,CS301,Machine Learning,5.0,2025/2026,SEM1,2025-04-22
RPM20250190,ENG101,Technical Writing,3.0,2025/2026,S1,2025-08-30
RPM20250190,MTH101,Calculus I,,2023/2024,Semester 1,2025-10-04
RPM20250190,CS201,Database Systems,4.0,2023/2024,Semester 2,2025-12-11
RPM20250190,CS102,Data Structures,5.0,2025/2026,S1,2025-08-05
RPM20240191,CS301,Machine Learning,5.0,2024/2025,Semester 2,2025-10-31
RPM20240191,MTH102,Linear Algebra,4.0,2025/2026,S1,2025-11-10
RPM20240191,CS201,Database Systems,4.0,2025/2026,Semester 2,2025-03-16
RPM20240191,CS202,Web Development,3.0,2023/2024,SEM1,2025-02-16
RPM20240191,MTH101,Calculus I,4.0,2025/2026,Semester 1,2025-10-30
RPM20220192,PHY101,Physics for Engineers,4.0,2023/2024,SEM1,2025-06-19
RPM20220192,CS102,Data Structures,5.0,2025/2026,S1,2025-02-14
RPM20220192,MTH102,Linear Algebra,4.0,2023/2024,SEM2,2025-08-18
RPM20220192,MTH101,Calculus I,4.0,2024/2025,Semester 1,2025-08-13
RPM20250193,ENG101,Technical Writing,3.0,2025/2026,S1,2025-03-23
RPM20250193,CS102,Data Structures,5.0,2023/2024,Semester 2,2025-05-09
RPM20250193,MTH101,Calculus I,4.0,2025/2026,S1,2025-02-21
RPM20250193,CS301,Machine Learning,5.0,2025/2026,Semester 1,2025-05-25
RPM20250193,CS201,Database Systems,4.0,2024/2025,Semester 1,2025-11-03
RPM20250193,PHY101,Physics for Engineers,4.0,2025/2026,Semester 1,2025-03-31
RPM20230194,ENG101,Technical Writing,3.0,2025/2026,S2,2025-03-31
RPM20230194,CS302,Cloud Computing,4.0,2023/2024,Semester 1,2025-05-01
RPM20230194,PHY101,Physics for Engineers,4.0,2024/2025,S1,2026-01-12
RPM20230194,CS102,Data Structures,5.0,2025/2026,Semester 1,2026-01-10
RPM20230194,CS301,Machine Learning,5.0,2023/2024,SEM2,2025-12-15
RPM20220195,CS101,Introduction to Programming,4.0,2023/2024,SEM2,2025-05-16
RPM20220195,CS201,Database Systems,4.0,2025/2026,Semester 1,2025-02-22
RPM20220195,MTH102,Linear Algebra,4.0,2025/2026,SEM1,2025-10-13
RPM20220195,ENG101,Technical Writing,3.0,2023/2024,S2,2025-04-29
RPM20220195,PHY101,Physics for Engineers,4.0,2025/2026,S2,2025-09-21
RPM20240196,CS301,Machine Learning,5.0,2024/2025,Semester 2,2025-08-18
RPM20240196,CS101,Introduction to Programming,4.0,2025/2026,S1,2025-10-24
RPM20240196,PHY101,Physics for Engineers,4.0,2023/2024,SEM2,2025-06-10
RPM20240196,ENG101,Technical Writing,3.0,2023/2024,Semester 2,2025-12-09
RPM20240196,MTH102,Linear Algebra,4.0,2025/2026,Semester 1,2025-09-19
RPM20240197,PHY101,Physics for Engineers,4.0,2024/2025,Semester 2,2025-08-16
RPM20240197,ENG101,Technical Writing,3.0,2023/2024,Semester 2,2025-08-23
RPM20240197,MTH101,Calculus I,4.0,2024/2025,Semester 1,2025-10-29
RPM20240197,MTH102,Linear Algebra,4.0,2023/2024,SEM1,2025-08-23
RPM20240197,cs202,Web Development,3.0,2024/2025,Semester 1,2025-06-29
RPM20240197,CS101,Introduction to Programming,4.0,2025/2026,Semester 2,2025-12-18
RPM20240197,CS201,Database Systems,4.0,2023/2024,SEM2,2025-09-20
RPM20250198,MTH101,Calculus I,4.0,2023/2024,SEM2,2025-03-11
RPM20250198,CS302,Cloud Computing,4.0,2024/2025,Semester 1,2025-08-03
RPM20250198,CS102,Data Structures,5.0,2024/2025,Semester 1,2025-06-21
RPM20250198,CS301,Machine Learning,5.0,2025/2026,S2,2025-08-15
RPM20250198,ENG101,Technical Writing,3.0,2025/2026,S1,2025-12-29
RPM20220199,CS-201,Database Systems,4.0,2023/2024,Semester 2,2025-08-15
RPM20220199,CS101,Introduction to Programming,4.0,2025/2026,S1,2026-01-12
RPM20220199,CS102,Data Structures,5.0,2024/2025,SEM1,2025-09-25
RPM20220199,CS202,Web Development,3.0,2025/2026,SEM1,2025-03-06
RPM20220200,ENG101,Technical Writing,,2024/2025,S1,2025-11-29
RPM20220200,MTH101,Calculus I,,2024/2025,SEM2,2025-03-02
RPM20220200,cs101,Introduction to Programming,4.0,2023/2024,Semester 1,2025-05-21
RPM20220200,CS202,Web Development,3.0,2025/2026,SEM1,2025-03-10
RPM20220200,PHY101,Physics for Engineers,4.0,2024/2025,SEM1,2025-10-29
RPM20250201,CS102,Data Structures,5.0,2025/2026,SEM1,2025-12-01
RPM20250201,PHY101,Physics for Engineers,4.0,2024/2025,SEM1,2025-07-20
RPM20250201,CS101,Introduction to Programming,4.0,2023/2024,Semester 1,2025-05-07
RPM20250201,MTH101,Calculus I,4.0,2023/2024,S1,2025-03-29
RPM20220202,CS102,Data Structures,5.0,2023/2024,Semester 2,2025-04-18
RPM20220202,CS201,Database Systems,4.0,2025/2026,SEM2,2025-12-03
RPM20220202,cs202,Web Development,,2024/2025,SEM2,2025-06-07
RPM20220202,CS101,Introduction to Programming,4.0,2024/2025,SEM1,2025-08-08
RPM20220202,PHY101,Physics for Engineers,4.0,2024/2025,SEM2,2025-04-27
RPM20250203,ENG101,Technical Writing,3.0,2024/2025,S1,2025-11-20
RPM20250203,PHY101,Physics for Engineers,4.0,2025/2026,Semester 1,2025-06-05
RPM20250203,CS201,Database Systems,4.0,2024/2025,Semester 1,2025-06-22
RPM20250203,MTH102,Linear Algebra,4.0,2023/2024,SEM1,2025-10-11
RPM20250203,MTH101,Calculus I,4.0,2024/2025,S1,2025-05-04
RPM20230204,CS102,Data Structures,5.0,2025/2026,SEM2,2026-01-08
RPM20230204,MTH101,Calculus I,4.0,2025/2026,SEM1,2025-07-22
RPM20230204,CS302,Cloud Computing,4.0,2023/2024,SEM1,2025-12-14
RPM20230204,CS202,Web Development,3.0,2025/2026,SEM2,2025-07-18
RPM20230204,CS101,Introduction to Programming,4.0,2024/2025,Semester 2,2025-09-20
RPM20230204,ENG101,Technical Writing,3.0,2023/2024,SEM2,2025-05-21
RPM20230204,,Linear Algebra,4.0,2023/2024,SEM2,2025-09-28
RPM20250205,MTH101,Calculus I,4.0,2025/2026,Semester 2,2025-02-24
RPM20250205,PHY101,Physics for Engineers,4.0,2024/2025,S2,2025-07-19
RPM20250205,,Data Structures,5.0,2024/2025,S1,2025-05-02
RPM20250205,CS302,Cloud Computing,,2023/2024,Semester 1,2025-09-04
RPM20250206,CS202,Web Development,3.0,2024/2025,SEM2,2026-01-13
RPM20250206,CS302,Cloud Computing,4.0,2025/2026,SEM1,2025-07-16
RPM20250206,CS301,Machine Learning,5.0,2024/2025,S2,2025-06-15
RPM20250206,CS101,Introduction to Programming,4.0,2025/2026,Semester 2,2025-02-24
RPM20250206,,Database Systems,,2024/2025,SEM1,2025-05-07
RPM20230207,MTH101,Calculus I,4.0,2024/2025,SEM1,2025-09-01
RPM20230207,CS101,Introduction to Programming,4.0,2024/2025,Semester 1,2025-07-28
RPM20230207,CS302,Cloud Computing,4.0,2023/2024,SEM2,2025-06-16
RPM20230207,CS301,Machine Learning,5.0,2024/2025,S2,2025-04-27
RPM20250208,ENG101,Technical Writing,3.0,2025/2026,SEM1,2025-12-25
RPM20250208,,Machine Learning,5.0,2024/2025,S2,2025-06-12
RPM20250208,CS202,Web Development,3.0,2024/2025,SEM2,2025-11-04
RPM20250208,PHY101,Physics for Engineers,4.0,2025/2026,S2,2025-07-12
RPM20250208,,Calculus I,4.0,2023/2024,S2,2025-12-28
RPM20240209,CS201,Database Systems,4.0,2024/2025,S1,2025-07-02
RPM20240209,cs302,Cloud Computing,4.0,2025/2026,SEM2,2025-10-04
RPM20240209,ENG101,Technical Writing,3.0,2023/2024,S2,2025-03-14
RPM20240209,CS101,Introduction to Programming,4.0,2023/2024,S2,2025-11-21
RPM20240209,CS301,Machine Learning,5.0,2025/2026,SEM2,2025-06-16
RPM20240209,MTH101,Calculus I,4.0,2025/2026,SEM2,2025-12-02
RPM20240209,,Linear Algebra,4.0,2023/2024,Semester 1,2025-10-20
RPM20230210,PHY101,Physics for Engineers,4.0,2024/2025,SEM2,2025-10-09
RPM20230210,CS301,Machine Learning,5.0,2023/2024,Semester 2,2025-08-27
RPM20230210,CS201,Database Systems,4.0,2023/2024,SEM1,2025-09-18
RPM20230210,MTH101,Calculus I,4.0,2025/2026,SEM2,2025-08-04
RPM20240211,MTH102,Linear Algebra,4.0,2025/2026,S2,2025-07-21
RPM20240211,CS202,Web Development,3.0,2025/2026,SEM2,2025-05-14
RPM20240211,PHY101,Physics for Engineers,4.0,2025/2026,SEM2,2025-08-23
RPM20240211,,Database Systems,4.0,2025/2026,S1,2025-04-23
RPM20240211,ENG101,Technical Writing,3.0,2025/2026,S2,2025-11-20
RPM20240211,CS102,Data Structures,5.0,2023/2024,SEM1,2025-10-11
RPM20240212,CS202,Web Development,3.0,2025/2026,Semester 2,2025-07-11
RPM20240212,CS201,Database Systems,4.0,2025/2026,Semester 2,2025-08-08
RPM20240212,PHY101,Physics for Engineers,4.0,2025/2026,Semester 1,2025-09-29
RPM20240212,eng101,Technical Writing,,2023/2024,S2,2025-12-30
RPM20240212,CS102,Data Structures,5.0,2024/2025,S2,2025-12-11
RPM20240212,CS301,Machine Learning,5.0,2024/2025,SEM2,2025-04-12
RPM20240212,CS302,Cloud Computing,4.0,2025/2026,S1,2026-01-06
RPM20230213,ENG101,Technical Writing,3.0,2025/2026,Semester 1,2025-10-13
RPM20230213,cs202,Web Development,3.0,2025/2026,S2,2025-08-29
RPM20230213,MTH101,Calculus I,4.0,2023/2024,SEM1,2025-02-25
RPM20230213,CS101,Introduction to Programming,4.0,2024/2025,SEM1,2025-04-06
RPM20250214,PHY101,Physics for Engineers,4.0,2023/2024,S2,2025-07-14
RPM20250214,CS-101,Introduction to Programming,4.0,2023/2024,S1,2025-10-19
RPM20250214,CS302,Cloud Computing,4.0,2023/2024,SEM2,2025-07-23
RPM20250214,CS102,Data Structures,5.0,2023/2024,S1,2025-07-10
RPM20250215,PHY101,Physics for Engineers,4.0,2023/2024,S1,2025-02-16
RPM20250215,CS101,Introduction to Programming,4.0,2025/2026,SEM1,2025-10-15
RPM20250215,CS302,Cloud Computing,4.0,2025/2026,SEM1,2025-08-04
RPM20250215,cs102,Data Structures,5.0,2025/2026,S1,2025-04-06
RPM20250215,CS301,Machine Learning,5.0,2025/2026,S2,2025-08-19
RPM20220216,CS101,Introduction to Programming,4.0,2023/2024,Semester 2,2025-06-05
RPM20220216,CS302,Cloud Computing,4.0,2024/2025,Semester 2,2025-02-28
RPM20220216,MTH101,Calculus I,4.0,2025/2026,SEM2,2025-07-17
RPM20220216,,Technical Writing,3.0,2024/2025,S2,2025-07-29
RPM20220216,CS202,Web Development,3.0,2025/2026,Semester 1,2025-04-24
RPM20220217,ENG101,Technical Writing,3.0,2023/2024,SEM2,2025-08-26
RPM20220217,CS202,Web Development,3.0,2023/2024,SEM1,2025-02-22
RPM20220217,MTH101,Calculus I,4.0,2025/2026,SEM1,2025-05-21
RPM20220217,PHY101,Physics for Engineers,4.0,2024/2025,S1,2025-06-21
RPM20220217,CS-201,Database Systems,4.0,2024/2025,Semester 2,2025-08-24
RPM20220217,CS302,Cloud Computing,4.0,2025/2026,Semester 1,2025-03-08
RPM20220217,cs101,Introduction to Programming,4.0,2025/2026,Semester 2,2025-09-12
RPM20220218,CS301,Machine Learning,5.0,2025/2026,SEM1,2025-04-26
RPM20220218,PHY101,Physics for Engineers,4.0,2023/2024,S1,2025-04-21
RPM20220218,ENG101,Technical Writing,3.0,2023/2024,S1,2025-08-26
RPM20220218,CS102,Data Structures,5.0,2024/2025,SEM1,2025-08-07
RPM20220218,MTH101,Calculus I,4.0,2024/2025,S2,2025-07-19
RPM20220218,CS101,Introduction to Programming,4.0,2025/2026,S2,2025-04-01
RPM20220218,,Database Systems,4.0,2025/2026,Semester 1,2025-05-09
RPM20240219,CS-201,Database Systems,4.0,2024/2025,SEM1,2025-12-30
RPM20240219,MTH101,Calculus I,4.0,2023/2024,S1,2025-09-04
RPM20240219,CS-202,Web Development,3.0,2023/2024,Semester 2,2025-06-30
RPM20240219,MTH102,Linear Algebra,4.0,2023/2024,S2,2025-09-21
RPM20240219,cs301,Machine Learning,5.0,2025/2026,Semester 1,2025-07-03
RPM20220220,CS102,Data Structures,5.0,2023/2024,S2,2025-08-11
RPM20220220,ENG101,Technical Writing,3.0,2023/2024,S2,2025-04-11
RPM20220220,CS302,Cloud Computing,4.0,2025/2026,SEM2,2025-07-04
RPM20220220,PHY101,Physics for Engineers,4.0,2023/2024,Semester 1,2025-09-30
RPM20220220,MTH101,Calculus I,4.0,2023/2024,Semester 2,2025-03-04
RPM20220220,MTH102,Linear Algebra,4.0,2024/2025,Semester 1,2025-03-14
RPM20220220,CS301,Machine Learning,5.0,2023/2024,Semester 1,2025-11-14
RPM20230221,MTH101,Calculus I,4.0,2024/2025,Semester 2,2025-03-15
RPM20230221,CS302,Cloud Computing,4.0,2025/2026,Semester 1,2026-01-03
RPM20230221,CS301,Machine Learning,5.0,2024/2025,Semester 1,2025-07-03
RPM20230221,CS102,Data Structures,5.0,2025/2026,Semester 2,2025-11-12
RPM20230221,ENG101,Technical Writing,3.0,2023/2024,S2,2025-03-02
RPM20230221,CS-201,Database Systems,4.0,2024/2025,Semester 1,2025-04-10
RPM20240222,CS102,Data Structures,5.0,2025/2026,SEM1,2025-11-25
RPM20240222,MTH101,Calculus I,4.0,2024/2025,SEM2,2025-04-03
RPM20240222,CS-202,Web Development,3.0,2023/2024,SEM2,2025-10-05
RPM20240222,MTH102,Linear Algebra,4.0,2025/2026,Semester 2,2025-06-26
RPM20240222,CS301,Machine Learning,5.0,2025/2026,S2,2025-05-17
RPM20240222,CS101,Introduction to Programming,4.0,2024/2025,Semester 1,2025-08-24
RPM20220223,CS102,Data Structures,5.0,2023/2024,S1,2025-07-04
RPM20220223,CS101,Introduction to Programming,4.0,2024/2025,SEM1,2025-12-01
RPM20220223,,Database Systems,4.0,2024/2025,SEM2,2025-04-17
RPM20220223,CS301,Machine Learning,5.0,2025/2026,SEM2,2025-10-31
RPM20220223,PHY101,Physics for Engineers,4.0,2024/2025,Semester 2,2025-04-05
RPM20230224,MTH101,Calculus I,4.0,2025/2026,Semester 1,2025-09-02
RPM20230224,CS302,Cloud Computing,4.0,2023/2024,SEM2,2025-05-13
RPM20230224,CS-101,Introduction to Programming,4.0,2025/2026,S1,2025-04-14
RPM20230224,CS301,Machine Learning,5.0,2023/2024,Semester 1,2025-11-24
RPM20230224,PHY101,Physics for Engineers,4.0,2023/2024,S1,2025-12-02
RPM20230224,MTH102,Linear Algebra,4.0,2023/2024,Semester 2,2025-11-19
RPM20220225,ENG101,Technical Writing,3.0,2024/2025,SEM1,2025-11-10
RPM20220225,CS301,Machine Learning,5.0,2025/2026,SEM2,2025-05-21
RPM20220225,MTH101,Calculus I,4.0,2023/2024,Semester 1,2025-12-12
RPM20220225,CS201,Database Systems,4.0,2024/2025,SEM1,2025-02-25
RPM20220226,PHY101,Physics for Engineers,4.0,2024/2025,SEM2,2025-06-21
RPM20220226,CS201,Database Systems,4.0,2024/2025,SEM2,2025-12-15
RPM20220226,ENG101,Technical Writing,3.0,2025/2026,S2,2025-10-23
RPM20220226,CS302,Cloud Computing,4.0,2023/2024,S1,2025-12-10
RPM20220226,CS101,Introduction to Programming,4.0,2025/2026,Semester 1,2025-09-19
RPM20220226,MTH102,Linear Algebra,4.0,2024/2025,SEM2,2026-01-10
RPM20230227,CS201,Database Systems,4.0,2025/2026,Semester 2,2025-03-15
RPM20230227,CS302,Cloud Computing,4.0,2024/2025,SEM1,2025-07-30
RPM20230227,CS301,Machine Learning,5.0,2025/2026,Semester 2,2025-09-02
RPM20230227,ENG101,Technical Writing,3.0,2025/2026,SEM2,2025-05-22
RPM20230227,CS101,Introduction to Programming,4.0,2025/2026,Semester 2,2025-06-05
RPM20230227,PHY101,Physics for Engineers,4.0,2025/2026,SEM2,2025-11-24
RPM20250228,CS102,Data Structures,5.0,2025/2026,S1,2025-09-11
RPM20250228,CS-301,Machine Learning,5.0,2024/2025,Semester 2,2025-02-23
RPM20250228,CS101,Introduction to Programming,4.0,2025/2026,SEM2,2025-05-24
RPM20250228,MTH101,Calculus I,4.0,2024/2025,Semester 2,2025-07-13
RPM20250228,PHY101,Physics for Engineers,4.0,2025/2026,S1,2025-02-27
RPM20250228,CS202,Web Development,3.0,2025/2026,Semester 1,2025-11-18
RPM20240229,CS201,Database Systems,4.0,2024/2025,S1,2025-04-26
RPM20240229,CS301,Machine Learning,5.0,2024/2025,S2,2025-04-24
RPM20240229,CS202,Web Development,3.0,2024/2025,Semester 2,2025-02-21
RPM20240229,CS102,Data Structures,5.0,2023/2024,SEM2,2025-08-09
RPM20240229,CS101,Introduction to Programming,4.0,2025/2026,Semester 2,2025-04-18
RPM20220230,CS201,Database Systems,4.0,2025/2026,Semester 2,2025-07-09
RPM20220230,CS102,Data Structures,5.0,2024/2025,SEM1,2025-12-22
RPM20220230,PHY101,Physics for Engineers,4.0,2024/2025,SEM2,2025-12-21
RPM20220230,CS301,Machine Learning,5.0,2025/2026,S1,2025-10-28
RPM20220231,CS301,Machine Learning,5.0,2024/2025,SEM1,2025-07-08
RPM20220231,CS-102,Data Structures,5.0,2024/2025,S2,2025-10-01
RPM20220231,CS302,Cloud Computing,4.0,2025/2026,SEM1,2025-11-07
RPM20220231,,Web Development,3.0,2024/2025,Semester 1,2025-09-21
RPM20220231,PHY101,Physics for Engineers,4.0,2023/2024,SEM1,2025-05-23
RPM20220231,mth102,Linear Algebra,4.0,2024/2025,Semester 2,2025-06-17
RPM20220231,,Database Systems,4.0,2025/2026,S1,2025-10-18
RPM20230232,CS201,Database Systems,4.0,2025/2026,Semester 2,2025-06-21
RPM20230232,ENG101,Technical Writing,3.0,2024/2025,Semester 1,2025-11-07
RPM20230232,CS301,Machine Learning,5.0,2024/2025,SEM1,2026-01-03
RPM20230232,MTH101,Calculus I,4.0,2025/2026,Semester 2,2025-06-21
RPM20230232,CS101,Introduction to Programming,4.0,2023/2024,S2,2025-09-13
RPM20230232,MTH102,Linear Algebra,4.0,2024/2025,Semester 1,2025-05-22
RPM20220233,CS301,Machine Learning,5.0,2025/2026,SEM1,2026-01-03
RPM20220233,MTH101,Calculus I,4.0,2025/2026,Semester 2,2025-10-27
RPM20220233,ENG101,Technical Writing,3.0,2023/2024,Semester 1,2025-05-08
RPM20220233,CS102,Data Structures,5.0,2023/2024,S1,2025-05-17
RPM20220233,PHY101,Physics for Engineers,4.0,2025/2026,Semester 2,2025-04-28
RPM20230234,CS202,Web Development,3.0,2025/2026,Semester 2,2025-10-15
RPM20230234,CS301,Machine Learning,5.0,2025/2026,Semester 1,2025-08-12
RPM20230234,ENG101,Technical Writing,3.0,2024/2025,S2,2025-10-30
RPM20230234,CS302,Cloud Computing,4.0,2024/2025,SEM1,2025-05-01
RPM20230234,CS201,Database Systems,4.0,2025/2026,Semester 1,2025-09-20
RPM20230235,MTH101,Calculus I,4.0,2024/2025,Semester 1,2025-12-26
RPM20230235,CS302,Cloud Computing,4.0,2024/2025,Semester 1,2025-04-03
RPM20230235,CS101,Introduction to Programming,4.0,2023/2024,S2,2025-08-25
RPM20230235,ENG101,Technical Writing,3.0,2024/2025,Semester 1,2025-03-26
RPM20240236,CS101,Introduction to Programming,4.0,2024/2025,Semester 1,2025-06-12
RPM20240236,CS102,Data Structures,5.0,2023/2024,S2,2025-05-18
RPM20240236,CS201,Database Systems,4.0,2023/2024,Semester 2,2025-10-13
RPM20240236,CS301,Machine Learning,5.0,2023/2024,SEM2,2025-02-26
RPM20240236,MTH101,Calculus I,4.0,2024/2025,S1,2025-06-12
RPM20240236,MTH102,Linear Algebra,4.0,2024/2025,S1,2025-12-18
RPM20240237,CS101,Introduction to Programming,4.0,2023/2024,S2,2025-02-23
RPM20240237,CS301,Machine Learning,5.0,2025/2026,S2,2025-06-20
RPM20240237,ENG101,Technical Writing,3.0,2024/2025,Semester 1,2026-01-12
RPM20240237,CS202,Web Development,3.0,2025/2026,S2,2025-10-23
RPM20240237,MTH102,Linear Algebra,4.0,2023/2024,Semester 2,2025-06-25
RPM20240238,ENG101,Technical Writing,3.0,2023/2024,S2,2025-05-05
RPM20240238,MTH101,Calculus I,4.0,2023/2024,Semester 2,2025-07-07
RPM20240238,CS102,Data Structures,5.0,2023/2024,Semester 1,2025-04-28
RPM20240238,MTH102,Linear Algebra,4.0,2025/2026,S2,2025-02-22
RPM20240238,CS201,Database Systems,4.0,2023/2024,Semester 1,2025-11-24
RPM20240238,CS301,Machine Learning,5.0,2023/2024,S2,2025-07-02
RPM20240238,CS101,Introduction to Programming,4.0,2024/2025,SEM2,2025-06-01
RPM20250239,CS102,Data Structures,5.0,2023/2024,S2,2025-07-07
RPM20250239,,Cloud Computing,4.0,2025/2026,SEM2,2025-06-21
RPM20250239,PHY101,Physics for Engineers,4.0,2023/2024,Semester 1,2025-05-29
RPM20250239,ENG101,Technical Writing,3.0,2025/2026,Semester 2,2025-08-10
RPM20250240,PHY101,Physics for Engineers,4.0,2024/2025,Semester 1,2025-12-13
RPM20250240,CS302,Cloud Computing,4.0,2024/2025,Semester 2,2025-10-28
RPM20250240,MTH101,Calculus I,4.0,2023/2024,SEM1,2025-02-20
RPM20250240,ENG101,Technical Writing,3.0,2023/2024,S1,2025-06-21
RPM20250240,CS-201,Database Systems,4.0,2023/2024,Semester 2,2025-11-02
RPM20250240,mth102,Linear Algebra,4.0,2023/2024,Semester 2,2025-11-03
RPM20250240,CS102,Data Structures,5.0,2025/2026,S2,2025-04-12
RPM20240241,CS102,Data Structures,5.0,2025/2026,SEM1,2026-01-10
RPM20240241,PHY101,Physics for Engineers,4.0,2024/2025,SEM2,2025-10-08
RPM20240241,ENG101,Technical Writing,3.0,2023/2024,S1,2025-10-29
RPM20240241,CS301,Machine Learning,5.0,2024/2025,S2,2025-12-03
RPM20240241,,Database Systems,,2025/2026,S2,2025-06-28
RPM20240242,CS-202,Web Development,3.0,2023/2024,Semester 1,2025-07-25
RPM20240242,CS102,Data Structures,5.0,2024/2025,Semester 1,2025-10-31
RPM20240242,MTH101,Calculus I,4.0,2023/2024,SEM1,2025-12-29
RPM20240242,MTH102,Linear Algebra,4.0,2023/2024,S1,2025-02-26
RPM20240242,PHY101,Physics for Engineers,4.0,2025/2026,S1,2025-03-06
RPM20240242,CS301,Machine Learning,5.0,2023/2024,S2,2026-01-11
RPM20240243,CS202,Web Development,3.0,2024/2025,SEM1,2025-04-07
RPM20240243,CS201,Database Systems,4.0,2024/2025,S1,2025-07-29
RPM20240243,MTH101,Calculus I,4.0,2025/2026,Semester 1,2025-10-10
RPM20240243,ENG101,Technical Writing,3.0,2023/2024,S1,2025-10-10
RPM20240243,CS302,Cloud Computing,4.0,2024/2025,S1,2025-12-10
RPM20240243,MTH102,Linear Algebra,4.0,2024/2025,Semester 2,2025-05-18
RPM20240243,PHY101,Physics for Engineers,4.0,2025/2026,Semester 1,2025-07-21
RPM20230244,CS302,Cloud Computing,4.0,2024/2025,Semester 1,2025-08-14
RPM20230244,CS101,Introduction to Programming,4.0,2025/2026,SEM1,2025-04-08
RPM20230244,CS-102,Data Structures,5.0,2024/2025,SEM2,2025-09-29
RPM20230244,,Calculus I,4.0,2025/2026,SEM1,2025-03-16
RPM20230244,CS201,Database Systems,4.0,2023/2024,SEM2,2025-11-05
RPM20230244,PHY101,Physics for Engineers,4.0,2023/2024,Semester 2,2025-03-02
RPM20230244,CS202,Web Development,3.0,2023/2024,Semester 2,2025-07-10
RPM20230245,CS301,Machine Learning,5.0,2025/2026,Semester 2,2025-05-14
RPM20230245,CS202,Web Development,3.0,2025/2026,SEM2,2025-08-17
RPM20230245,MTH102,Linear Algebra,4.0,2023/2024,S1,2025-08-14
RPM20230245,MTH101,Calculus I,4.0,2025/2026,SEM2,2025-03-03
RPM20220246,ENG101,Technical Writing,3.0,2025/2026,Semester 1,2025-06-15
RPM20220246,CS-301,Machine Learning,5.0,2023/2024,SEM1,2025-05-27
RPM20220246,CS102,Data Structures,5.0,2024/2025,Semester 2,2025-11-07
RPM20220246,CS302,Cloud Computing,4.0,2024/2025,S1,2025-11-24
RPM20220246,MTH101,Calculus I,4.0,2024/2025,Semester 2,2025-11-25
RPM20220246,CS202,Web Development,3.0,2025/2026,SEM2,2025-04-09
RPM20250247,MTH102,Linear Algebra,4.0,2024/2025,Semester 1,2025-05-17
RPM20250247,ENG101,Technical Writing,3.0,2023/2024,Semester 2,2025-12-21
RPM20250247,CS301,Machine Learning,5.0,2025/2026,S1,2025-10-27
RPM20250247,mth101,Calculus I,4.0,2025/2026,S2,2025-05-23
RPM20250247,CS302,Cloud Computing,4.0,2024/2025,SEM1,2025-07-11
RPM20220248,CS301,Machine Learning,5.0,2025/2026,SEM1,2025-06-09
RPM20220248,CS-202,Web Development,3.0,2023/2024,Semester 1,2025-11-10
RPM20220248,CS101,Introduction to Programming,4.0,2023/2024,S2,2025-12-12
RPM20220248,PHY101,Physics for Engineers,4.0,2023/2024,Semester 1,2025-11-05
RPM20220249,CS302,Cloud Computing,4.0,2024/2025,S1,2025-03-20
RPM20220249,ENG101,Technical Writing,3.0,2025/2026,Semester 2,2025-04-29
RPM20220249,CS-202,Web Development,3.0,2025/2026,Semester 1,2026-01-13
RPM20220249,CS-301,Machine Learning,5.0,2025/2026,S2,2025-09-30
RPM20220249,CS101,Introduction to Programming,4.0,2025/2026,S1,2026-01-09
RPM20220249,MTH102,Linear Algebra,4.0,2025/2026,Semester 1,2025-09-05
RPM20220249,MTH101,Calculus I,4.0,2024/2025,Semester 1,2025-12-14
RPM20230250,MTH102,Linear Algebra,4.0,2025/2026,Semester 1,2025-11-24
RPM20230250,CS102,Data Structures,5.0,2024/2025,S1,2025-07-31
RPM20230250,CS201,Database Systems,4.0,2024/2025,SEM1,2025-08-18
RPM20230250,CS202,Web Development,3.0,2024/2025,SEM2,2025-07-04
RPM20230250,PHY101,Physics for Engineers,4.0,2024/2025,Semester 2,2025-05-08
RPM20230251,CS202,Web Development,3.0,2023/2024,SEM1,2025-10-27
RPM20230251,CS101,Introduction to Programming,4.0,2023/2024,S1,2025-08-28
RPM20230251,CS102,Data Structures,5.0,2023/2024,SEM1,2025-02-18
