Student_ID,Course_Code,Course_Title,Credits,Academic_Year,Semester,Enrollment_Date
RPH20240264,CS201,Database Systems,4.0,2024/2025,SEM1,2025-07-20
RPH20240264,CS101,Introduction to Programming,4.0,2025/2026,S1,2025-09-29
RPH20240264,MTH101,Calculus I,4.0,2025/2026,S2,2025-03-22
RPH20240264,CS202,Web Development,3.0,2025/2026,Semester 1,2025-10-19
RPH20240265,,Technical Writing,3.0,2025/2026,Semester 1,2025-02-14
RPH20240265,CS202,Web Development,3.0,2025/2026,Semester 2,2025-03-05
RPH20240265,CS201,Database Systems,4.0,2023/2024,S2,2025-03-23
RPH20240265,CS302,Cloud Computing,4.0,2024/2025,Semester 2,2025-05-19
RPH20240265,CS301,Machine Learning,5.0,2025/2026,Semester 1,2025-07-06
RPH20250266,CS301,Machine Learning,5.0,2024/2025,Semester 2,2025-05-25
RPH20250266,CS302,Cloud Computing,4.0,2023/2024,Semester 1,2026-01-08
RPH20250266,MTH101,Calculus I,4.0,2025/2026,SEM1,2025-07-14
RPH20250266,PHY101,Physics for Engineers,4.0,2025/2026,SEM1,2025-10-05
RPH20230267,CS-101,Introduction to Programming,4.0,2025/2026,S2,2025-11-24
RPH20230267,MTH102,Linear Algebra,4.0,2024/2025,SEM1,2025-09-18
RPH20230267,CS102,Data Structures,5.0,2024/2025,SEM1,2026-01-08
RPH20230267,,Database Systems,4.0,2023/2024,SEM2,2025-11-02
RPH20230267,ENG101,Technical Writing,3.0,2025/2026,SEM2,2025-05-20
RPH20230268,CS202,Web Development,3.0,2024/2025,Semester 1,2025-04-19
RPH20230268,CS201,Database Systems,4.0,2023/2024,SEM1,2025-08-09
RPH20230268,CS302,Cloud Computing,4.0,2024/2025,Semester 2,2025-11-13
RPH20230268,MTH102,Linear Algebra,4.0,2025/2026,SEM1,2025-06-11
RPH20250269,PHY101,Physics for Engineers,4.0,2023/2024,Semester 1,2025-05-01
RPH20250269,CS202,Web Development,3.0,2024/2025,S2,2025-03-22
RPH20250269,,Data Structures,5.0,2023/2024,S1,2026-01-04
RPH20250269,CS101,Introduction to Programming,4.0,2024/2025,S2,2025-12-25
RPH20250269,CS201,Database Systems,4.0,2024/2025,Semester 1,2026-01-01
RPH20250270,PHY101,Physics for Engineers,4.0,2025/2026,SEM2,2025-02-19
RPH20250270,CS101,Introduction to Programming,4.0,2024/2025,S1,2025-05-14
RPH20250270,CS201,Database Systems,4.0,2023/2024,Semester 1,2025-02-18
RPH20250270,MTH101,Calculus I,4.0,2023/2024,SEM1,2025-11-21
RPH20250271,,Technical Writing,3.0,2024/2025,Semester 1,2025-02-25
RPH20250271,MTH102,Linear Algebra,4.0,2024/2025,SEM1,2025-05-25
RPH20250271,CS102,Data Structures,5.0,2023/2024,S2,2025-09-17
RPH20250271,CS302,Cloud Computing,4.0,2025/2026,SEM2,2025-12-01
RPH20240272,ENG101,Technical Writing,3.0,2023/2024,Semester 2,2025-05-21
RPH20240272,CS102,Data Structures,5.0,2025/2026,Semester 1,2025-03-26
RPH20240272,PHY101,Physics for Engineers,4.0,2023/2024,Semester 1,2025-05-15
RPH20240272,MTH102,Linear Algebra,4.0,2024/2025,SEM1,2025-05-02
RPH20240272,MTH101,Calculus I,4.0,2025/2026,S2,2025-09-21
RPH20240272,CS202,Web Development,3.0,2023/2024,SEM2,2025-03-23
RPH20240272,CS302,Cloud Computing,4.0,2023/2024,Semester 2,2025-11-20
RPH20230273,PHY101,Physics for Engineers,4.0,2023/2024,S2,2025-11-03
RPH20230273,MTH102,Linear Algebra,4.0,2024/2025,S1,2025-09-15
RPH20230273,CS301,Machine Learning,5.0,2024/2025,SEM1,2025-06-17
RPH20230273,MTH101,Calculus I,4.0,2024/2025,Semester 1,2025-12-17
RPH20230273,CS102,Data Structures,5.0,2024/2025,Semester 2,2025-08-24
RPH20230273,ENG101,Technical Writing,3.0,2025/2026,S2,2025-07-25
RPH20250274,MTH102,Linear Algebra,4.0,2025/2026,S2,2025-05-19
RPH20250274,MTH101,Calculus I,4.0,2025/2026,Semester 2,2025-11-05
RPH20250274,CS301,Machine Learning,5.0,2023/2024,S2,2025-11-03
RPH20250274,eng101,Technical Writing,3.0,2025/2026,SEM1,2025-12-10
RPH20250274,CS101,Introduction to Programming,4.0,2023/2024,S2,2025-05-07
RPH20250275,MTH101,Calculus I,4.0,2023/2024,S1,2025-08-27
RPH20250275,CS102,Data Structures,5.0,2024/2025,SEM2,2025-09-03
RPH20250275,CS101,Introduction to Programming,4.0,2023/2024,Semester 1,2025-05-20
RPH20250275,MTH102,Linear Algebra,4.0,2024/2025,Semester 1,2025-08-16
RPH20240276,CS101,Introduction to Programming,4.0,2025/2026,S1,2025-09-04
RPH20240276,PHY101,Physics for Engineers,4.0,2023/2024,S2,2025-09-02
RPH20240276,CS202,Web Development,3.0,2024/2025,SEM2,2025-05-02
RPH20240276,CS102,Data Structures,5.0,2025/2026,Semester 2,2026-01-02
RPH20240276,CS201,Database Systems,4.0,2025/2026,Semester 2,2025-04-27
RPH20230277,MTH101,Calculus I,4.0,2023/2024,Semester 2,2025-03-15
RPH20230277,CS-202,Web Development,3.0,2023/2024,Semester 1,2025-09-12
RPH20230277,CS201,Database Systems,4.0,2023/2024,SEM1,2025-05-18
RPH20230277,CS102,Data Structures,5.0,2025/2026,SEM1,2025-11-04
RPH20230277,CS101,Introduction to Programming,4.0,2023/2024,Semester 1,2025-07-25
RPH20230277,PHY101,Physics for Engineers,4.0,2023/2024,S2,2025-07-03
RPH20230277,CS-302,Cloud Computing,4.0,2025/2026,SEM2,2025-10-01
RPH20250278,CS-101,Introduction to Programming,4.0,2024/2025,Semester 2,2025-06-10
RPH20250278,MTH102,Linear Algebra,4.0,2023/2024,S2,2025-10-03
RPH20250278,CS201,Database Systems,4.0,2024/2025,Semester 1,2025-06-18
RPH20250278,CS102,Data Structures,5.0,2025/2026,S1,2025-08-07
RPH20230279,CS201,Database Systems,4.0,2024/2025,S1,2025-06-22
RPH20230279,ENG101,Technical Writing,3.0,2023/2024,S1,2025-03-06
RPH20230279,CS102,Data Structures,5.0,2023/2024,Semester 2,2025-11-06
RPH20230279,MTH101,Calculus I,4.0,2024/2025,S1,2025-09-30
RPH20230279,CS302,Cloud Computing,4.0,2025/2026,Semester 2,2025-12-29
RPH20230279,MTH102,Linear Algebra,4.0,2023/2024,SEM2,2025-04-28
RPH20240280,CS302,Cloud Computing,4.0,2023/2024,SEM1,2025-05-16
RPH20240280,PHY101,Physics for Engineers,4.0,2024/2025,S1,2025-03-19
RPH20240280,CS202,Web Development,3.0,2023/2024,Semester 1,2025-06-30
RPH20240280,CS201,Database Systems,4.0,2024/2025,SEM1,2025-11-10
RPH20220281,MTH102,Linear Algebra,4.0,2025/2026,SEM1,2025-07-03
RPH20220281,CS-302,Cloud Computing,4.0,2023/2024,Semester 1,2025-09-05
RPH20220281,CS-202,Web Development,3.0,2024/2025,SEM1,2025-07-16
RPH20220281,PHY101,Physics for Engineers,4.0,2024/2025,Semester 1,2025-03-05
RPH20220281,ENG101,Technical Writing,3.0,2025/2026,S2,2025-12-29
RPH20220281,MTH101,Calculus I,4.0,2024/2025,S2,2025-11-21
RPH20220281,CS102,Data Structures,5.0,2024/2025,Semester 1,2025-07-07
RPH20230282,CS202,Web Development,3.0,2024/2025,Semester 2,2025-03-26
RPH20230282,MTH101,Calculus I,4.0,2023/2024,SEM2,2025-08-31
RPH20230282,CS302,Cloud Computing,4.0,2024/2025,S1,2025-07-16
RPH20230282,MTH102,Linear Algebra,4.0,2025/2026,Semester 1,2025-10-07
RPH20240283,PHY101,Physics for Engineers,4.0,2023/2024,S2,2026-01-01
RPH20240283,MTH101,Calculus I,4.0,2025/2026,Semester 2,2025-11-22
RPH20240283,CS201,Database Systems,4.0,2023/2024,S2,2025-12-24
RPH20240283,CS202,Web Development,3.0,2024/2025,Semester 1,2025-04-06
RPH20240284,CS202,Web Development,3.0,2025/2026,S2,2025-12-25
RPH20240284,CS301,Machine Learning,5.0,2024/2025,S1,2025-04-19
RPH20240284,CS102,Data Structures,5.0,2024/2025,SEM2,2025-08-27
RPH20240284,CS101,Introduction to Programming,4.0,2024/2025,Semester 2,2025-09-18
RPH20240284,ENG101,Technical Writing,3.0,2025/2026,Semester 2,2025-04-22
RPH20240284,CS201,Database Systems,4.0,2025/2026,Semester 2,2025-07-21
RPH20240284,mth102,Linear Algebra,4.0,2024/2025,SEM2,2025-12-10
RPH20230285,CS202,Web Development,3.0,2024/2025,Semester 1,2025-07-15
RPH20230285,,Calculus I,4.0,2023/2024,Semester 1,2025-04-02
RPH20230285,ENG101,Technical Writing,3.0,2025/2026,S1,2025-12-18
RPH20230285,CS301,Machine Learning,5.0,2024/2025,Semester 2,2025-11-08
RPH20230285,MTH102,Linear Algebra,4.0,2024/2025,Semester 1,2025-04-24
RPH20230285,CS302,Cloud Computing,4.0,2025/2026,S2,2025-07-06
RPH20250286,cs301,Machine Learning,5.0,2023/2024,Semester 2,2025-02-12
RPH20250286,CS201,Database Systems,4.0,2023/2024,S1,2025-08-24
RPH20250286,ENG101,Technical Writing,3.0,2025/2026,SEM1,2025-12-25
RPH20250286,MTH101,Calculus I,4.0,2025/2026,S1,2025-05-21
RPH20240287,CS102,Data Structures,5.0,2025/2026,S1,2025-06-05
RPH20240287,PHY101,Physics for Engineers,4.0,2023/2024,SEM2,2025-10-19
RPH20240287,MTH102,Linear Algebra,4.0,2023/2024,Semester 1,2025-04-26
RPH20240287,CS202,Web Development,3.0,2025/2026,S2,2025-07-31
RPH20240287,MTH101,Calculus I,4.0,2023/2024,S1,2025-11-25
RPH20240287,cs101,Introduction to Programming,4.0,2024/2025,Semester 2,2025-06-27
RPH20230288,CS302,Cloud Computing,4.0,2024/2025,S2,2025-08-09
RPH20230288,MTH101,Calculus I,4.0,2024/2025,S2,2025-12-21
RPH20230288,ENG101,Technical Writing,3.0,2023/2024,Semester 1,2025-06-30
RPH20230288,CS102,Data Structures,5.0,2023/2024,S1,2025-11-20
RPH20230288,CS202,Web Development,3.0,2024/2025,SEM2,2025-12-27
RPH20230288,PHY101,Physics for Engineers,4.0,2025/2026,SEM2,2025-07-13
RPH20230288,MTH102,Linear Algebra,4.0,2023/2024,Semester 1,2025-06-04
RPH20240289,CS201,Database Systems,4.0,2024/2025,Semester 2,2025-12-18
RPH20240289,ENG101,Technical Writing,3.0,2025/2026,Semester 2,2025-11-18
RPH20240289,MTH101,Calculus I,4.0,2025/2026,S1,2025-09-03
RPH20240289,CS101,Introduction to Programming,4.0,2023/2024,SEM1,2025-08-17
RPH20240289,PHY101,Physics for Engineers,4.0,2023/2024,SEM2,2025-04-28
RPH20240289,CS202,Web Development,3.0,2023/2024,SEM2,2025-03-18
RPH20240289,CS102,Data Structures,5.0,2023/2024,S2,2025-10-24
RPH20240290,CS202,Web Development,,2023/2024,Semester 2,2025-04-06
RPH20240290,MTH102,Linear Algebra,4.0,2025/2026,SEM1,2025-11-16
RPH20240290,PHY101,Physics for Engineers,4.0,2024/2025,SEM2,2026-01-10
RPH20240290,CS101,Introduction to Programming,4.0,2024/2025,SEM2,2025-09-27
RPH20240290,CS102,Data Structures,5.0,2023/2024,Semester 1,2025-08-29
RPH20240290,CS-201,Database Systems,4.0,2023/2024,S2,2025-02-13
RPH20240290,CS302,Cloud Computing,4.0,2025/2026,S1,2025-03-11
RPH20240291,PHY101,Physics for Engineers,4.0,2024/2025,Semester 1,2025-09-13
RPH20240291,CS101,Introduction to Programming,4.0,2024/2025,S2,2025-05-09
RPH20240291,CS302,Cloud Computing,4.0,2024/2025,S1,2025-02-21
RPH20240291,ENG101,Technical Writing,3.0,2025/2026,SEM2,2025-12-04
RPH20240291,CS301,Machine Learning,5.0,2024/2025,Semester 1,2025-09-05
RPH20240291,CS202,Web Development,3.0,2023/2024,S1,2025-04-12
RPH20240291,MTH102,Linear Algebra,4.0,2024/2025,S1,2025-09-16
RPH20240292,MTH101,Calculus I,4.0,2023/2024,Semester 1,2025-11-05
RPH20240292,CS102,Data Structures,5.0,2025/2026,Semester 2,2025-03-31
RPH20240292,phy101,Physics for Engineers,4.0,2023/2024,Semester 2,2025-11-04
RPH20240292,cs301,Machine Learning,5.0,2025/2026,SEM1,2025-07-18
RPH20240293,PHY101,Physics for Engineers,4.0,2024/2025,Semester 1,2025-06-14
RPH20240293,CS302,Cloud Computing,4.0,2023/2024,SEM2,2025-08-08
RPH20240293,CS102,Data Structures,5.0,2025/2026,SEM2,2025-06-23
RPH20240293,CS201,Database Systems,4.0,2024/2025,SEM2,2025-05-12
RPH20240293,mth102,Linear Algebra,4.0,2023/2024,S1,2025-07-22
RPH20240293,ENG101,Technical Writing,3.0,2024/2025,SEM1,2025-12-08
RPH20240293,CS101,Introduction to Programming,4.0,2025/2026,S1,2025-11-06
RPH20240294,CS201,Database Systems,4.0,2025/2026,SEM1,2025-06-15
RPH20240294,PHY101,Physics for Engineers,4.0,2024/2025,S2,2025-04-19
RPH20240294,,Linear Algebra,4.0,2024/2025,SEM2,2025-06-15
RPH20240294,CS302,Cloud Computing,4.0,2023/2024,Semester 2,2025-11-30
RPH20240294,CS301,Machine Learning,5.0,2025/2026,Semester 2,2025-09-13
RPH20240294,eng101,Technical Writing,3.0,2023/2024,S1,2026-01-03
RPH20240294,CS102,Data Structures,5.0,2024/2025,S1,2025-07-07
RPH20240295,MTH101,Calculus I,4.0,2025/2026,SEM2,2025-07-20
RPH20240295,MTH102,Linear Algebra,4.0,2023/2024,SEM2,2025-04-09
RPH20240295,CS201,Database Systems,4.0,2023/2024,S2,2025-07-19
RPH20240295,CS302,Cloud Computing,4.0,2024/2025,Semester 2,2025-10-01
RPH20240295,CS202,Web Development,3.0,2024/2025,S2,2025-04-13
RPH20220296,MTH101,Calculus I,4.0,2023/2024,S1,2025-03-21
RPH20220296,CS102,Data Structures,5.0,2024/2025,Semester 2,2025-06-10
RPH20220296,PHY101,Physics for Engineers,4.0,2025/2026,Semester 2,2025-06-26
RPH20220296,MTH102,Linear Algebra,4.0,2023/2024,SEM2,2025-07-12
RPH20220296,CS302,Cloud Computing,4.0,2023/2024,SEM2,2025-03-09
RPH20220296,cs301,Machine Learning,5.0,2023/2024,Semester 2,2025-05-05
RPH20220296,CS201,Database Systems,4.0,2025/2026,SEM1,2025-11-09
RPH20250297,CS202,Web Development,3.0,2024/2025,S2,2025-12-23
RPH20250297,CS301,Machine Learning,5.0,2024/2025,Semester 2,2025-08-28
RPH20250297,,Physics for Engineers,4.0,2024/2025,SEM1,2025-09-24
RPH20250297,CS102,Data Structures,5.0,2025/2026,SEM1,2025-10-26
RPH20240298,CS202,Web Development,3.0,2023/2024,Semester 1,2025-08-06
RPH20240298,CS201,Database Systems,4.0,2024/2025,Semester 1,2025-10-24
RPH20240298,ENG101,Technical Writing,3.0,2025/2026,SEM1,2025-07-20
RPH20240298,CS-102,Data Structures,5.0,2023/2024,S2,2025-09-09
RPH20240298,CS301,Machine Learning,5.0,2025/2026,S1,2025-05-20
RPH20240298,PHY101,Physics for Engineers,4.0,2023/2024,SEM1,2025-10-02
RPH20250299,CS-101,Introduction to Programming,4.0,2023/2024,S2,2025-09-12
RPH20250299,CS302,Cloud Computing,4.0,2024/2025,S2,2025-05-08
RPH20250299,PHY101,Physics for Engineers,4.0,2023/2024,SEM2,2025-07-15
RPH20250299,CS202,Web Development,3.0,2025/2026,Semester 1,2025-11-25
RPH20240300,ENG101,Technical Writing,3.0,2025/2026,S2,2025-03-09
RPH20240300,CS302,Cloud Computing,4.0,2023/2024,Semester 1,2025-02-19
RPH20240300,CS-301,Machine Learning,5.0,2023/2024,S2,2025-12-19
RPH20240300,CS101,Introduction to Programming,4.0,2025/2026,S1,2025-07-28
RPH20240300,CS201,Database Systems,4.0,2024/2025,Semester 2,2025-03-30
RPH20230301,CS201,Database Systems,4.0,2024/2025,SEM1,2025-03-29
RPH20230301,CS101,Introduction to Programming,4.0,2023/2024,SEM1,2025-12-01
RPH20230301,CS202,Web Development,3.0,2023/2024,Semester 2,2025-06-27
RPH20230301,PHY101,Physics for Engineers,,2023/2024,Semester 1,2025-08-25
RPH20240302,CS202,Web Development,3.0,2025/2026,SEM2,2025-09-06
RPH20240302,ENG101,Technical Writing,3.0,2025/2026,Semester 1,2025-05-21
RPH20240302,MTH101,Calculus I,4.0,2024/2025,SEM2,2025-09-13
RPH20240302,CS102,Data Structures,5.0,2025/2026,S1,2025-05-30
RPH20240302,CS302,Cloud Computing,4.0,2023/2024,S1,2025-10-09
RPH20240302,,Database Systems,4.0,2023/2024,S1,2025-12-14
RPH20250303,CS202,Web Development,3.0,2024/2025,S1,2025-05-13
RPH20250303,CS201,Database Systems,4.0,2025/2026,Semester 1,2025-08-26
RPH20250303,MTH102,Linear Algebra,4.0,2025/2026,SEM1,2025-07-16
RPH20250303,MTH101,Calculus I,4.0,2025/2026,SEM1,2025-12-11
RPH20250303,PHY101,Physics for Engineers,4.0,2024/2025,Semester 1,2025-05-05
RPH20250303,CS302,Cloud Computing,4.0,2025/2026,SEM1,2025-05-03
RPH20250303,ENG101,Technical Writing,3.0,2025/2026,SEM1,2025-06-18
RPH20230304,ENG101,Technical Writing,3.0,2023/2024,S1,2025-08-27
RPH20230304,CS101,Introduction to Programming,4.0,2025/2026,Semester 2,2025-11-09
RPH20230304,CS301,Machine Learning,5.0,2024/2025,S1,2025-10-04
RPH20230304,CS302,Cloud Computing,4.0,2024/2025,Semester 1,2025-08-21
RPH20230304,MTH102,Linear Algebra,4.0,2023/2024,S1,2025-12-21
RPH20230304,CS102,Data Structures,5.0,2023/2024,S1,2025-11-12
RPH20220305,CS302,Cloud Computing,4.0,2023/2024,S1,2025-03-09
RPH20220305,cs202,Web Development,3.0,2025/2026,S2,2025-08-10
RPH20220305,MTH102,Linear Algebra,4.0,2023/2024,SEM2,2025-02-17
RPH20220305,PHY101,Physics for Engineers,4.0,2023/2024,S1,2025-09-27
RPH20220306,PHY101,Physics for Engineers,4.0,2025/2026,Semester 2,2025-06-23
RPH20220306,ENG101,Technical Writing,3.0,2025/2026,S1,2026-01-11
RPH20220306,CS302,Cloud Computing,4.0,2025/2026,SEM2,2025-07-15
RPH20220306,mth102,Linear Algebra,4.0,2025/2026,Semester 2,2025-02-23
RPH20220306,MTH101,Calculus I,4.0,2024/2025,SEM2,2025-10-31
RPH20220306,CS101,Introduction to Programming,4.0,2024/2025,S2,2025-05-09
RPH20220307,MTH101,Calculus I,4.0,2025/2026,S2,2025-02-21
RPH20220307,ENG101,Technical Writing,3.0,2024/2025,Semester 1,2025-11-23
RPH20220307,CS201,Database Systems,4.0,2024/2025,Semester 1,2025-07-04
RPH20220307,CS202,Web Development,3.0,2025/2026,SEM2,2025-04-22
RPH20220307,CS101,Introduction to Programming,4.0,2025/2026,Semester 2,2025-09-07
RPH20240308,CS101,Introduction to Programming,4.0,2023/2024,S2,2025-12-20
RPH20240308,CS202,Web Development,3.0,2025/2026,Semester 2,2025-04-10
RPH20240308,mth102,Linear Algebra,4.0,2025/2026,Semester 2,2025-06-12
RPH20240308,CS302,Cloud Computing,4.0,2023/2024,SEM2,2025-03-11
RPH20240308,MTH101,Calculus I,4.0,2025/2026,Semester 1,2025-10-25
RPH20240308,CS301,Machine Learning,5.0,2023/2024,Semester 1,2025-07-10
RPH20240309,CS-101,Introduction to Programming,4.0,2023/2024,Semester 2,2025-06-25
RPH20240309,CS302,Cloud Computing,4.0,2024/2025,Semester 1,2025-10-15
RPH20240309,CS-201,Database Systems,4.0,2023/2024,Semester 2,2025-03-15
RPH20240309,,Data Structures,5.0,2023/2024,Semester 2,2025-03-10
RPH20240309,MTH101,Calculus I,4.0,2023/2024,Semester 1,2025-05-25
RPH20250310,MTH102,Linear Algebra,4.0,2023/2024,SEM2,2025-07-22
RPH20250310,ENG101,Technical Writing,3.0,2023/2024,SEM1,2025-04-17
RPH20250310,CS101,Introduction to Programming,4.0,2025/2026,SEM2,2025-12-07
RPH20250310,PHY101,Physics for Engineers,4.0,2025/2026,Semester 1,2025-02-27
RPH20250310,CS-302,Cloud Computing,,2025/2026,SEM2,2025-05-11
RPH20250310,CS301,Machine Learning,5.0,2024/2025,Semester 1,2025-09-14
RPH20250310,MTH101,Calculus I,4.0,2025/2026,S2,2025-02-26
RPH20240311,,Database Systems,4.0,2025/2026,S2,2025-08-31
RPH20240311,CS202,Web Development,3.0,2025/2026,SEM1,2025-05-28
RPH20240311,CS302,Cloud Computing,4.0,2023/2024,Semester 2,2025-11-17
RPH20240311,CS-101,Introduction to Programming,4.0,2024/2025,S2,2025-04-18
RPH20240312,CS201,Database Systems,4.0,2025/2026,Semester 1,2025-06-06
RPH20240312,ENG101,Technical Writing,3.0,2025/2026,SEM2,2025-03-13
RPH20240312,PHY101,Physics for Engineers,4.0,2024/2025,Semester 2,2025-09-04
RPH20240312,MTH102,Linear Algebra,4.0,2023/2024,Semester 2,2025-03-05
RPH20240312,CS101,Introduction to Programming,4.0,2024/2025,Semester 2,2026-01-02
RPH20240313,CS101,Introduction to Programming,4.0,2023/2024,SEM2,2025-08-03
RPH20240313,MTH102,Linear Algebra,4.0,2024/2025,Semester 2,2025-06-16
RPH20240313,CS202,Web Development,3.0,2024/2025,S1,2025-05-27
RPH20240313,,Cloud Computing,4.0,2025/2026,S2,2026-01-01
RPH20240313,MTH101,Calculus I,4.0,2023/2024,SEM1,2025-09-17
RPH20240313,,Machine Learning,5.0,2024/2025,Semester 2,2025-05-26
RPH20250314,CS202,Web Development,3.0,2023/2024,Semester 1,2025-09-05
RPH20250314,CS-201,Database Systems,4.0,2024/2025,S1,2025-03-03
RPH20250314,CS301,Machine Learning,5.0,2023/2024,SEM2,2025-12-11
RPH20250314,MTH101,Calculus I,4.0,2024/2025,Semester 1,2025-05-23
RPH20250314,CS-101,Introduction to Programming,4.0,2025/2026,SEM1,2025-06-02
RPH20250314,MTH102,Linear Algebra,4.0,2023/2024,S2,2025-10-22
RPH20250314,CS102,Data Structures,5.0,2023/2024,SEM2,2025-03-10
RPH20250315,MTH101,Calculus I,4.0,2023/2024,Semester 1,2025-08-26
RPH20250315,CS302,Cloud Computing,4.0,2025/2026,SEM2,2025-06-14
RPH20250315,CS102,Data Structures,5.0,2024/2025,S1,2025-12-30
RPH20250315,,Physics for Engineers,4.0,2023/2024,Semester 1,2025-08-10
RPH20250316,CS102,Data Structures,5.0,2024/2025,S2,2025-09-18
RPH20250316,PHY101,Physics for Engineers,4.0,2024/2025,S2,2025-10-08
RPH20250316,CS301,Machine Learning,5.0,2025/2026,S1,2025-10-12
RPH20250316,ENG101,Technical Writing,3.0,2023/2024,SEM1,2025-05-03
RPH20250316,CS101,Introduction to Programming,4.0,2025/2026,Semester 2,2025-07-24
RPH20250316,CS302,Cloud Computing,4.0,2023/2024,S2,2025-12-29
RPH20230317,CS302,Cloud Computing,4.0,2024/2025,SEM1,2025-08-30
RPH20230317,CS301,Machine Learning,5.0,2023/2024,SEM1,2025-06-26
RPH20230317,ENG101,Technical Writing,3.0,2025/2026,Semester 1,2025-04-05
RPH20230317,MTH102,Linear Algebra,4.0,2023/2024,SEM2,2025-09-20
RPH20230317,CS202,Web Development,3.0,2024/2025,S2,2025-11-21
RPH20240318,ENG101,Technical Writing,3.0,2025/2026,Semester 2,2025-07-22
RPH20240318,CS202,Web Development,3.0,2023/2024,S1,2025-10-12
RPH20240318,CS301,Machine Learning,5.0,2024/2025,SEM1,2025-07-12
RPH20240318,CS201,Database Systems,4.0,2025/2026,SEM1,2025-08-18
RPH20240318,CS101,Introduction to Programming,4.0,2024/2025,SEM1,2025-08-31
RPH20240318,MTH102,Linear Algebra,4.0,2024/2025,Semester 2,2025-12-03
RPH20240318,CS302,Cloud Computing,4.0,2025/2026,SEM1,2025-04-30
RPH20240319,MTH102,Linear Algebra,4.0,2024/2025,S2,2025-09-07
RPH20240319,CS102,Data Structures,5.0,2025/2026,SEM2,2025-06-02
RPH20240319,CS201,Database Systems,4.0,2025/2026,S1,2025-05-05
RPH20240319,MTH101,Calculus I,4.0,2024/2025,Semester 2,2025-12-13
RPH20220320,MTH102,Linear Algebra,4.0,2025/2026,Semester 2,2025-05-20
RPH20220320,CS102,Data Structures,5.0,2025/2026,Semester 2,2025-12-31
RPH20220320,MTH101,Calculus I,4.0,2024/2025,Semester 2,2025-04-15
RPH20220320,CS201,Database Systems,4.0,2023/2024,SEM1,2025-12-20
RPH20220320,CS302,Cloud Computing,,2025/2026,SEM2,2025-06-12
RPH20220320,CS101,Introduction to Programming,4.0,2023/2024,SEM2,2025-03-15
RPH20220320,CS301,Machine Learning,5.0,2024/2025,S1,2025-10-30
RPH20220321,CS301,Machine Learning,5.0,2024/2025,SEM2,2025-03-22
RPH20220321,PHY101,Physics for Engineers,,2023/2024,SEM1,2025-10-08
RPH20220321,CS-101,Introduction to Programming,4.0,2024/2025,Semester 1,2025-05-12
RPH20220321,CS202,Web Development,3.0,2024/2025,S1,2025-02-20
RPH20250322,CS102,Data Structures,5.0,2025/2026,SEM1,2025-12-26
RPH20250322,CS201,Database Systems,4.0,2025/2026,S1,2025-05-27
RPH20250322,,Introduction to Programming,4.0,2023/2024,S2,2025-12-01
RPH20250322,MTH101,Calculus I,4.0,2023/2024,S2,2025-05-08
RPH20250322,CS202,Web Development,3.0,2024/2025,Semester 1,2025-07-16
RPH20250323,CS201,Database Systems,4.0,2025/2026,SEM2,2025-05-08
RPH20250323,CS301,Machine Learning,5.0,2023/2024,Semester 1,2025-05-03
RPH20250323,MTH102,Linear Algebra,4.0,2025/2026,S1,2025-09-29
RPH20250323,PHY101,Physics for Engineers,4.0,2025/2026,S2,2025-07-09
RPH20250323,MTH101,Calculus I,4.0,2025/2026,Semester 1,2025-08-23
RPH20250323,ENG101,Technical Writing,3.0,2023/2024,SEM1,2025-06-05
RPH20230324,CS201,Database Systems,4.0,2024/2025,SEM2,2025-03-03
RPH20230324,CS301,Machine Learning,5.0,2024/2025,Semester 1,2025-07-30
RPH20230324,MTH102,Linear Algebra,4.0,2023/2024,S1,2025-06-28
RPH20230324,ENG101,Technical Writing,3.0,2025/2026,SEM1,2025-04-19
RPH20220325,CS201,Database Systems,4.0,2025/2026,S2,2025-06-20
RPH20220325,MTH101,Calculus I,4.0,2025/2026,Semester 2,2025-05-26
RPH20220325,MTH102,Linear Algebra,4.0,2024/2025,S2,2025-07-12
RPH20220325,CS301,Machine Learning,5.0,2024/2025,SEM1,2025-07-17
RPH20230326,MTH102,Linear Algebra,4.0,2024/2025,SEM2,2025-02-20
RPH20230326,CS-102,Data Structures,5.0,2024/2025,Semester 2,2025-05-13
RPH20230326,CS201,Database Systems,4.0,2024/2025,S1,2025-06-08
RPH20230326,CS301,Machine Learning,5.0,2024/2025,SEM2,2025-03-20
RPH20230326,PHY101,Physics for Engineers,4.0,2023/2024,Semester 2,2025-07-24
RPH20250327,CS101,Introduction to Programming,4.0,2023/2024,SEM1,2025-03-31
RPH20250327,PHY101,Physics for Engineers,4.0,2025/2026,S1,2025-10-02
RPH20250327,CS302,Cloud Computing,4.0,2025/2026,Semester 2,2025-03-05
RPH20250327,CS301,Machine Learning,5.0,2024/2025,S2,2025-08-28
RPH20250327,MTH101,Calculus I,4.0,2023/2024,SEM2,2025-10-01
RPH20250327,CS201,Database Systems,4.0,2025/2026,SEM2,2025-10-09
RPH20240328,CS201,Database Systems,4.0,2023/2024,S2,2025-12-11
RPH20240328,CS301,Machine Learning,5.0,2023/2024,Semester 2,2025-09-17
RPH20240328,CS-302,Cloud Computing,4.0,2024/2025,SEM1,2025-02-15
RPH20240328,MTH102,Linear Algebra,4.0,2024/2025,Semester 1,2026-01-05
RPH20240328,CS202,Web Development,3.0,2024/2025,S1,2025-10-24
